Date,Name,SubDept,Department,Revenue,Cost,GP,Qty,Year,Week,Month,DOW
2026-04-17,BANANAS PER KG,Fruit,FRUIT & VEG,298.92,185.9039,113.01610000000002,59.969,2026,2026-04-13,2026-04-01,Friday
2026-04-18,BANANAS PER KG,Fruit,FRUIT & VEG,98.45,61.4358,37.0142,19.818,2026,2026-04-13,2026-04-01,Saturday
2026-04-20,BANANAS PER KG,Fruit,FRUIT & VEG,239.05,137.1151,101.9349,43.284,2026,2026-04-20,2026-04-01,Monday
2026-04-21,BANANAS PER KG,Fruit,FRUIT & VEG,362.94,204.336,158.60399999999998,63.855,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,BANANAS PER KG,Fruit,FRUIT & VEG,307.82,174.1376,133.6824,54.418,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,BANANAS PER KG,Fruit,FRUIT & VEG,24.46,13.7568,10.7032,4.299,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,BANANAS PER KG,Fruit,FRUIT & VEG,564.04,314.877,249.16299999999995,104.959,2026,2026-04-20,2026-04-01,Friday
2026-04-28,BANANAS PER KG,Fruit,FRUIT & VEG,58.76,31.1424,27.6176,9.732,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,BANANAS PER KG,Fruit,FRUIT & VEG,178.85,94.7456,84.1044,29.608,2026,2026-04-27,2026-04-01,Wednesday
2026-05-01,BANANAS PER KG,Fruit,FRUIT & VEG,448.21,247.656,200.55399999999997,79.844,2026,2026-04-27,2026-05-01,Friday
2026-05-02,BANANAS PER KG,Fruit,FRUIT & VEG,149.55,89.907,59.643000000000015,29.969,2026,2026-04-27,2026-05-01,Saturday
2026-05-04,BANANAS PER KG,Fruit,FRUIT & VEG,99.84,60.0255,39.8145,19.955,2026,2026-05-04,2026-05-01,Monday
2026-05-05,BANANAS PER KG,Fruit,FRUIT & VEG,545.81,327.0948,218.71519999999992,103.292,2026,2026-05-04,2026-05-01,Tuesday
2026-05-06,BANANAS PER KG,Fruit,FRUIT & VEG,85.91,51.4176,34.492399999999996,16.237,2026,2026-05-04,2026-05-01,Wednesday
2026-05-07,BANANAS PER KG,Fruit,FRUIT & VEG,14.8,8.4704,6.329600000000001,2.647,2026,2026-05-04,2026-05-01,Thursday
2026-05-08,BANANAS PER KG,Fruit,FRUIT & VEG,703.49,403.4528,300.0372,126.079,2026,2026-05-04,2026-05-01,Friday
2026-05-09,BANANAS PER KG,Fruit,FRUIT & VEG,108.56,62.144,46.416000000000004,19.42,2026,2026-05-04,2026-05-01,Saturday
2026-05-11,BANANAS PER KG,Fruit,FRUIT & VEG,7.57,4.829,2.7410000000000005,1.317,2026,2026-05-11,2026-05-01,Monday
2026-05-12,BANANAS PER KG,Fruit,FRUIT & VEG,512.2,294.3961,217.80390000000006,80.289,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,BANANAS PER KG,Fruit,FRUIT & VEG,347.69,199.5783,148.11169999999998,54.43,2026,2026-05-11,2026-05-01,Wednesday
2026-05-14,BANANAS PER KG,Fruit,FRUIT & VEG,358.86,206.3989,152.46110000000002,56.29,2026,2026-05-11,2026-05-01,Thursday
2026-03-05,BANANAS RIPE PER KG,Fruit,FRUIT & VEG,1.01,0.8257,0.18430000000000002,0.337,2026,2026-03-02,2026-03-01,Thursday
2026-03-10,BANANAS RIPE PER KG,Fruit,FRUIT & VEG,2.07,1.6954,0.3745999999999998,0.692,2026,2026-03-09,2026-03-01,Tuesday
2026-04-07,BANANAS RIPE PER KG,Fruit,FRUIT & VEG,34.86,28.6825,6.177499999999998,11.707,2026,2026-04-06,2026-04-01,Tuesday
2026-03-05,BEAN SPROUTS 125GMS,Vegetables,FRUIT & VEG,4.0,2.5,1.5,1.0,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,BEAN SPROUTS 125GMS,Vegetables,FRUIT & VEG,4.0,2.5,1.5,1.0,2026,2026-03-02,2026-03-01,Friday
2026-03-07,BEAN SPROUTS 125GMS,Vegetables,FRUIT & VEG,4.0,2.5,1.5,1.0,2026,2026-03-02,2026-03-01,Saturday
2026-03-11,BEAN SPROUTS 125GMS,Vegetables,FRUIT & VEG,2.0,2.5,-0.5,1.0,2026,2026-03-09,2026-03-01,Wednesday
2026-03-27,BEAN SPROUTS 125GMS,Vegetables,FRUIT & VEG,4.0,2.5,1.5,1.0,2026,2026-03-23,2026-03-01,Friday
2026-03-31,BEAN SPROUTS 125GMS,Vegetables,FRUIT & VEG,6.0,5.0,1.0,2.0,2026,2026-03-30,2026-03-01,Tuesday
